Churn,Genero,Tercera_Edad,Con_Pareja,Tiene_Dependientes,Meses_Contrato,Tiene_Servicio_Telefonico,Servicio_Internet,Tiene_Soporte_Tecnico,Tiene_Streaming_TV,Duración_Contrato,Forma de pago,Cargos_Mensuales,Total_Facturado,Cargos_Diarios
1,Male,0,0,0,4,1,Fiber optic,0,1,Month-to-month,Electronic check,81.0,340.85,2.7
0,Male,1,1,0,71,1,Fiber optic,0,1,Month-to-month,Electronic check,107.5,7713.55,3.5833333333333335
0,Male,0,0,0,64,1,No,False,0,Two year,Mailed check,19.55,1240.15,0.6516666666666667
0,Male,0,1,0,33,1,DSL,0,1,Month-to-month,Bank transfer (automatic),72.75,2447.45,2.425
1,Female,0,0,0,1,1,Fiber optic,0,0,Month-to-month,Mailed check,70.15,70.15,2.3383333333333334
0,Female,0,1,0,3,1,No,False,0,Month-to-month,Mailed check,20.85,72.0,0.6950000000000001
0,Female,0,1,0,70,1,Fiber optic,0,1,One year,Electronic check,101.75,7069.3,3.3916666666666666
0,Female,0,1,0,51,0,DSL,0,1,Month-to-month,Electronic check,49.65,2553.35,1.655
1,Male,0,1,1,4,1,DSL,0,0,Month-to-month,Electronic check,50.9,225.6,1.6966666666666665
0,Male,0,1,1,67,1,No,False,0,Two year,Credit card (automatic),19.4,1284.2,0.6466666666666666
0,Female,0,1,1,68,1,Fiber optic,1,1,Two year,Credit card (automatic),111.75,7511.3,3.725
0,Female,0,1,0,62,1,No,False,0,Two year,Bank transfer (automatic),23.65,1416.75,0.7883333333333333
1,Male,1,1,0,66,1,Fiber optic,1,1,Month-to-month,Credit card (automatic),100.05,6871.9,3.335
1,Male,1,1,0,53,1,DSL,1,0,One year,Electronic check,60.05,3229.65,2.0016666666666665
1,Female,1,0,0,1,1,Fiber optic,0,0,Month-to-month,Electronic check,69.6,69.6,2.32
1,Male,0,1,0,4,0,DSL,0,1,Month-to-month,Electronic check,48.55,201.0,1.6183333333333332
0,Male,0,0,0,64,1,Fiber optic,0,0,One year,Credit card (automatic),84.3,5289.05,2.81
0,Female,0,1,0,3,1,DSL,0,0,Month-to-month,Mailed check,46.1,130.15,1.5366666666666666
0,Male,1,0,0,71,0,DSL,0,1,One year,Electronic check,56.45,3985.35,1.8816666666666668
0,Male,0,0,0,2,1,No,False,0,Month-to-month,Mailed check,19.65,38.8,0.6549999999999999
1,Male,0,0,1,27,1,Fiber optic,1,0,Month-to-month,Electronic check,79.5,2180.55,2.65
1,Male,1,0,0,9,1,Fiber optic,0,0,Month-to-month,Electronic check,85.05,746.5,2.835
0,Female,0,1,1,36,1,No,False,0,Two year,Bank transfer (automatic),20.25,717.95,675
0,Female,0,0,0,8,1,DSL,1,0,One year,Bank transfer (automatic),54.25,447.75,1.8083333333333333
1,Male,0,0,0,7,1,Fiber optic,0,1,Month-to-month,Electronic check,94.25,669.0,3.1416666666666666
0,Male,0,1,0,65,1,DSL,1,0,Two year,Bank transfer (automatic),76.15,4929.55,2.5383333333333336
0,Male,0,1,1,33,1,No,False,0,One year,Bank transfer (automatic),19.45,600.25,0.6483333333333333
0,Male,0,0,0,54,1,Fiber optic,1,1,Two year,Credit card (automatic),108.0,5760.65,3.6
0,Female,0,0,0,1,1,No,False,0,Month-to-month,Bank transfer (automatic),19.9,19.9,0.6633333333333333
1,Female,1,0,0,15,1,Fiber optic,0,0,Month-to-month,Mailed check,74.45,1145.7,2.481666666666667
1,Male,0,1,0,4,1,Fiber optic,0,1,Month-to-month,Electronic check,100.2,420.2,3.3400000000000003
1,Female,1,1,0,26,1,Fiber optic,0,0,Month-to-month,Electronic check,84.95,2169.75,2.8316666666666666
0,Female,0,1,1,10,1,Fiber optic,0,1,Month-to-month,Electronic check,88.85,929.45,2.9616666666666664
1,Male,0,1,1,67,1,Fiber optic,0,1,One year,Electronic check,111.3,7482.1,3.71
1,Male,1,0,0,10,1,Fiber optic,0,1,Month-to-month,Electronic check,95.35,898.35,3.1783333333333332
0,Male,0,1,1,60,1,DSL,1,1,Two year,Bank transfer (automatic),76.95,4543.95,2.565
0,Male,0,0,0,65,1,No,False,0,One year,Credit card (automatic),24.8,1600.95,0.8266666666666667
0,Male,0,1,1,72,1,Fiber optic,1,1,Two year,Credit card (automatic),104.9,7559.55,3.496666666666667
0,Female,1,1,0,26,1,Fiber optic,0,1,Month-to-month,Bank transfer (automatic),98.1,2510.7,3.27
1,Female,0,1,1,8,1,No,False,0,One year,Mailed check,19.75,145.0,0.6583333333333333
0,Male,0,0,0,1,1,No,False,0,Month-to-month,Mailed check,20.45,20.45,0.6816666666666666
0,Female,0,1,0,48,1,Fiber optic,1,1,Month-to-month,Credit card (automatic),100.05,4834.0,3.335
0,Female,0,0,0,41,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),81.3,3190.65,2.71
1,Male,0,0,0,1,0,DSL,0,0,Month-to-month,Electronic check,25.15,25.15,0.8383333333333333
1,Female,0,0,0,6,1,Fiber optic,0,1,Month-to-month,Electronic check,91.1,455.3,3.0366666666666666
0,Female,0,0,0,1,1,DSL,0,0,Month-to-month,Mailed check,44.75,44.75,1.4916666666666667
0,Female,0,1,1,56,1,No,False,0,Two year,Credit card (automatic),19.8,1119.9,0.66
0,Female,0,1,1,37,1,Fiber optic,0,1,Month-to-month,Electronic check,88.8,3340.55,2.96
0,Female,1,0,0,56,1,Fiber optic,0,1,One year,Electronic check,110.5,6139.5,3.683333333333333
0,Female,0,0,0,7,1,No,False,0,One year,Mailed check,19.9,173.15,0.6633333333333333
0,Female,0,0,0,4,1,Fiber optic,0,0,Month-to-month,Mailed check,80.3,324.2,2.6766666666666667
0,Female,1,0,0,71,1,Fiber optic,0,1,Month-to-month,Credit card (automatic),99.65,6951.15,3.3216666666666668
0,Male,1,1,0,58,1,Fiber optic,0,1,Month-to-month,Electronic check,98.9,5780.7,3.296666666666667
0,Male,0,0,0,53,1,No,False,0,Two year,Bank transfer (automatic),19.65,978.0,0.6549999999999999
0,Male,1,1,0,31,1,Fiber optic,0,1,Month-to-month,Electronic check,89.45,2807.65,2.981666666666667
0,Male,0,0,0,1,1,No,False,0,Month-to-month,Mailed check,20.3,20.3,0.6766666666666666
0,Male,0,0,0,6,1,DSL,0,0,Month-to-month,Bank transfer (automatic),55.7,335.65,1.8566666666666667
0,Male,0,0,0,49,1,DSL,1,1,Two year,Bank transfer (automatic),66.15,3199.0,2.205
0,Female,0,0,0,8,1,DSL,1,0,One year,Bank transfer (automatic),58.2,469.25,1.9400000000000002
0,Female,1,0,0,22,1,No,False,0,One year,Mailed check,20.05,417.0,0.6683333333333333
1,Male,0,1,0,29,1,Fiber optic,0,0,Month-to-month,Electronic check,84.45,2467.1,2.815
0,Male,0,1,1,61,0,DSL,0,0,Month-to-month,Bank transfer (automatic),33.6,2117.2,1.12
1,Female,1,0,0,30,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),91.7,2758.15,3.0566666666666666
1,Female,0,1,1,25,1,Fiber optic,0,0,Month-to-month,Electronic check,89.1,2368.4,2.9699999999999998
0,Male,1,0,0,9,1,Fiber optic,0,0,Month-to-month,Electronic check,79.55,718.55,2.6516666666666664
0,Male,0,1,1,5,1,No,False,0,One year,Electronic check,20.55,99.45,685
1,Male,0,0,0,9,1,Fiber optic,0,1,Month-to-month,Electronic check,85.35,758.6,2.8449999999999998
0,Female,0,1,0,65,1,Fiber optic,1,1,One year,Credit card (automatic),108.05,7118.9,3.6016666666666666
0,Male,1,0,0,29,1,Fiber optic,0,1,Month-to-month,Bank transfer (automatic),101.45,2948.6,3.381666666666667
0,Female,0,0,0,1,1,No,False,0,Month-to-month,Mailed check,25.75,25.75,0.8583333333333333
0,Female,0,0,0,12,1,Fiber optic,1,0,Month-to-month,Credit card (automatic),79.55,958.25,2.6516666666666664
0,Female,0,1,1,55,1,Fiber optic,0,1,One year,Mailed check,100.9,5448.6,3.3633333333333337
1,Male,0,0,0,11,1,Fiber optic,1,0,Month-to-month,Electronic check,73.85,926.25,2.4616666666666664
0,Male,0,1,0,68,1,No,False,0,Two year,Credit card (automatic),25.05,1629.2,0.8350000000000001
0,Male,0,0,0,34,1,Fiber optic,1,1,Month-to-month,Electronic check,105.35,3540.65,3.5116666666666663
0,Male,0,0,0,1,1,No,False,0,Month-to-month,Credit card (automatic),20.75,20.75,0.6916666666666667
0,Male,0,1,1,36,1,DSL,0,0,One year,Mailed check,53.65,1939.35,1.7883333333333333
0,Female,0,1,0,15,1,No,False,0,Two year,Mailed check,25.2,387.9,0.84
0,Male,0,0,0,10,1,DSL,0,0,Month-to-month,Mailed check,51.65,524.5,1.7216666666666667
0,Female,0,0,0,3,1,DSL,1,0,Two year,Mailed check,71.1,213.35,2.3699999999999997
0,Female,0,0,0,1,1,No,False,0,Month-to-month,Electronic check,25.7,25.7,0.8566666666666667
0,Male,0,1,0,43,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),86.1,3551.65,2.8699999999999997
0,Female,0,0,1,8,1,No,False,0,Month-to-month,Mailed check,20.05,163.6,0.6683333333333333
1,Female,1,1,1,4,1,DSL,0,0,Month-to-month,Electronic check,46.0,181.6,1.5333333333333334
0,Male,0,1,1,71,1,No,False,0,Two year,Bank transfer (automatic),19.6,1387.45,0.6533333333333334
1,Male,0,0,0,17,1,Fiber optic,0,1,Month-to-month,Electronic check,93.85,1625.65,3.128333333333333
0,Female,0,1,1,6,1,DSL,0,0,Month-to-month,Credit card (automatic),48.95,273.25,1.6316666666666668
1,Male,1,0,0,2,1,Fiber optic,0,1,Month-to-month,Electronic check,94.0,181.7,3.1333333333333333
1,Female,1,1,0,1,1,DSL,0,0,Month-to-month,Electronic check,49.55,49.55,1.6516666666666666
1,Male,0,0,0,64,1,Fiber optic,1,1,One year,Credit card (automatic),105.65,6903.1,3.521666666666667
0,Male,0,0,1,39,0,DSL,1,1,One year,Bank transfer (automatic),54.85,2191.7,1.8283333333333334
0,Male,0,1,1,46,1,DSL,1,0,One year,Mailed check,56.9,2560.1,1.8966666666666667
1,Male,0,1,0,1,1,Fiber optic,0,1,Month-to-month,Electronic check,90.75,90.75,3.025
0,Female,0,1,1,72,1,DSL,1,1,Two year,Bank transfer (automatic),84.2,5986.55,2.8066666666666666
0,Female,0,1,1,33,1,No,False,0,Two year,Credit card (automatic),19.8,641.35,0.66
0,Female,0,0,0,32,1,Fiber optic,1,1,One year,Bank transfer (automatic),109.55,3608.0,3.6516666666666664
0,Female,0,0,0,5,1,No,False,0,Month-to-month,Mailed check,20.5,104.3,0.6833333333333333
1,Female,0,0,0,2,0,DSL,0,1,Month-to-month,Electronic check,45.25,85.5,1.5083333333333333
1,Female,0,0,0,2,1,Fiber optic,0,0,Month-to-month,Electronic check,80.55,184.1,2.685
0,Female,1,0,0,17,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),82.65,1470.05,2.7550000000000003
0,Male,0,0,1,5,1,No,False,0,Month-to-month,Credit card (automatic),20.35,122.0,0.6783333333333333
0,Male,0,0,0,10,1,No,False,0,Month-to-month,Electronic check,24.0,226.55,0.8
0,Male,0,0,0,1,1,DSL,0,0,Month-to-month,Electronic check,50.15,50.15,1.6716666666666666
0,Female,0,0,0,41,1,DSL,0,0,One year,Credit card (automatic),56.3,2364.0,1.8766666666666665
1,Female,0,0,0,63,1,Fiber optic,0,1,One year,Bank transfer (automatic),99.9,6137.0,3.33
0,Male,0,1,1,22,1,No,False,0,One year,Mailed check,20.15,419.9,0.6716666666666666
0,Female,0,0,0,47,1,Fiber optic,1,1,One year,Electronic check,103.7,4730.6,3.4566666666666666
0,Male,0,0,0,65,1,DSL,1,0,Two year,Credit card (automatic),74.2,4805.65,2.4733333333333336
0,Female,1,0,0,8,1,Fiber optic,1,1,Month-to-month,Credit card (automatic),100.15,908.55,3.3383333333333334
1,Male,0,0,1,10,1,Fiber optic,0,1,Month-to-month,Electronic check,95.2,930.4,3.1733333333333333
1,Female,0,0,0,9,1,Fiber optic,0,1,Month-to-month,Bank transfer (automatic),77.65,714.15,2.5883333333333334
0,Male,0,0,0,35,1,Fiber optic,1,0,One year,Electronic check,89.2,3251.3,2.9733333333333336
1,Male,1,0,0,2,1,Fiber optic,0,0,Month-to-month,Electronic check,74.7,165.4,2.49
0,Male,1,1,0,8,0,DSL,0,0,Month-to-month,Mailed check,43.35,371.4,1.445
0,Male,0,1,0,24,0,DSL,0,0,Month-to-month,Electronic check,29.1,688.0,0.9700000000000001
0,Female,0,0,0,36,0,DSL,1,0,Two year,Mailed check,53.1,1901.25,1.77
0,Male,0,1,0,67,1,Fiber optic,1,1,Two year,Bank transfer (automatic),111.3,7567.2,3.71
1,Female,1,1,0,15,1,Fiber optic,1,0,Month-to-month,Electronic check,83.05,1258.3,2.768333333333333
0,Male,0,0,1,0,1,DSL,1,0,Two year,Bank transfer (automatic),61.9,0.0,2.0633333333333335
1,Female,0,0,0,1,1,Fiber optic,0,1,Month-to-month,Electronic check,78.05,78.05,2.6016666666666666
1,Male,1,1,0,24,0,DSL,0,0,Month-to-month,Bank transfer (automatic),39.1,971.3,1.3033333333333335
0,Male,0,0,0,21,0,DSL,1,0,Month-to-month,Mailed check,36.0,780.15,1.2
0,Female,0,0,0,11,1,DSL,0,0,Month-to-month,Mailed check,58.95,601.6,1.965
0,Female,1,0,0,50,1,Fiber optic,1,1,Month-to-month,Electronic check,104.95,5222.35,3.4983333333333335
0,Male,0,0,0,13,1,No,False,0,One year,Mailed check,19.45,270.2,0.6483333333333333
0,Female,0,1,1,64,1,Fiber optic,1,1,Two year,Bank transfer (automatic),110.3,6997.3,3.6766666666666667
0,Male,0,0,0,3,1,Fiber optic,0,0,Month-to-month,Electronic check,80.35,253.8,2.6783333333333332
0,Male,0,0,1,71,1,Fiber optic,0,0,One year,Credit card (automatic),85.45,6028.95,2.8483333333333336
0,Female,0,0,0,9,1,No,False,0,Month-to-month,Bank transfer (automatic),20.15,238.15,0.6716666666666666
0,Female,0,0,0,1,1,Fiber optic,1,0,Month-to-month,Mailed check,83.4,83.4,2.7800000000000002
0,Male,0,0,0,3,1,No,False,0,Month-to-month,Electronic check,20.5,76.95,0.6833333333333333
1,Male,0,1,0,53,0,DSL,1,1,One year,Electronic check,60.45,3184.25,2.015
0,Female,0,1,1,46,1,No,False,0,Two year,Mailed check,19.95,927.1,0.6649999999999999
0,Male,0,1,1,63,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),80.3,4896.35,2.6766666666666667
0,Male,0,1,0,71,1,Fiber optic,1,1,Two year,Credit card (automatic),108.55,7616.0,3.618333333333333
0,Female,1,1,0,5,1,Fiber optic,0,0,Month-to-month,Electronic check,69.35,341.6,2.3116666666666665
0,Female,0,1,1,65,1,No,False,0,Two year,Bank transfer (automatic),25.3,1748.55,0.8433333333333334
0,Male,0,0,0,42,1,Fiber optic,1,1,Month-to-month,Electronic check,100.3,4222.95,3.3433333333333333
0,Female,0,0,0,3,1,Fiber optic,0,0,Month-to-month,Mailed check,74.75,238.1,2.4916666666666667
0,Male,0,0,0,24,1,DSL,1,0,Month-to-month,Electronic check,54.95,1348.5,1.8316666666666668
0,Male,0,0,1,66,1,No,False,0,Two year,Mailed check,20.55,1357.1,685
0,Female,0,0,0,25,1,No,False,0,Two year,Credit card (automatic),19.8,475.2,0.66
0,Female,0,1,1,56,1,Fiber optic,1,0,One year,Credit card (automatic),99.75,5608.4,3.325
0,Male,1,1,0,52,1,Fiber optic,0,1,One year,Bank transfer (automatic),105.1,5376.4,3.503333333333333
0,Female,0,1,1,23,1,No,False,0,Two year,Mailed check,25.1,611.45,0.8366666666666667
0,Female,0,1,0,25,1,No,False,0,One year,Mailed check,26.8,733.55,0.8933333333333333
0,Female,0,0,0,32,1,Fiber optic,0,1,Month-to-month,Electronic check,101.35,3334.9,3.378333333333333
1,Female,0,0,0,16,1,DSL,0,0,Month-to-month,Electronic check,50.15,762.25,1.6716666666666666
0,Female,1,1,1,23,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),88.45,2130.55,2.9483333333333333
0,Male,0,0,0,26,0,DSL,1,1,One year,Credit card (automatic),54.55,1362.85,1.8183333333333331
0,Female,0,1,0,49,1,No,False,0,One year,Bank transfer (automatic),20.05,923.1,0.6683333333333333
0,Male,0,0,1,1,1,No,False,0,Month-to-month,Mailed check,20.05,20.05,0.6683333333333333
1,Male,1,0,0,5,1,Fiber optic,0,0,Month-to-month,Mailed check,70.25,331.9,2.341666666666667
0,Female,0,0,0,50,1,No,False,0,Two year,Credit card (automatic),19.4,1023.95,0.6466666666666666
1,Male,0,0,0,13,0,DSL,1,1,Month-to-month,Credit card (automatic),45.55,597.0,1.5183333333333333
0,Female,0,1,1,28,1,No,False,0,One year,Mailed check,19.9,543.0,0.6633333333333333
0,Female,0,0,1,49,1,No,False,0,One year,Credit card (automatic),19.45,921.3,0.6483333333333333
0,Female,0,0,0,18,1,Fiber optic,1,0,Month-to-month,Bank transfer (automatic),95.05,1679.4,3.1683333333333334
0,Female,0,1,1,72,1,DSL,0,1,Two year,Bank transfer (automatic),71.45,5025.85,2.381666666666667
0,Female,0,1,1,37,1,Fiber optic,0,1,Month-to-month,Electronic check,95.25,3314.15,3.175
0,Male,1,1,0,7,0,DSL,0,0,Month-to-month,Bank transfer (automatic),29.8,220.45,0.9933333333333334
0,Male,0,1,0,45,1,Fiber optic,0,0,Month-to-month,Bank transfer (automatic),81.4,3775.85,2.7133333333333334
0,Male,0,0,0,19,1,DSL,0,0,Month-to-month,Bank transfer (automatic),45.0,865.85,1.5
0,Male,0,0,0,29,1,No,False,0,One year,Mailed check,19.8,572.2,0.66
0,Male,0,1,1,61,1,Fiber optic,1,1,One year,Credit card (automatic),103.9,6449.15,3.4633333333333334
0,Male,0,0,0,4,1,DSL,0,0,Month-to-month,Electronic check,45.9,199.75,1.53
0,Female,0,0,0,38,1,Fiber optic,1,1,Month-to-month,Electronic check,103.65,3988.5,3.455
0,Female,0,0,0,2,1,No,False,0,Month-to-month,Electronic check,19.9,57.4,0.6633333333333333
1,Male,0,0,0,1,1,DSL,0,0,Month-to-month,Mailed check,45.05,45.05,1.5016666666666665
0,Female,0,0,0,15,0,DSL,1,0,One year,Mailed check,45.9,693.45,1.53
1,Male,0,0,0,71,1,Fiber optic,1,1,Two year,Electronic check,108.05,7532.15,3.6016666666666666
1,Male,0,1,0,52,1,Fiber optic,0,1,Month-to-month,Electronic check,84.1,4348.65,2.8033333333333332
1,Female,0,0,0,2,1,No,False,0,Month-to-month,Mailed check,20.65,38.7,0.6883333333333332
1,Male,1,1,0,24,1,Fiber optic,0,1,Month-to-month,Electronic check,93.15,2231.05,3.105
0,Male,0,0,0,43,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),75.35,3161.4,2.5116666666666663
1,Male,0,0,0,2,1,DSL,0,0,Month-to-month,Bank transfer (automatic),46.05,80.35,1.535
0,Male,0,0,0,24,1,DSL,0,0,Month-to-month,Mailed check,49.7,1218.25,1.6566666666666667
1,Male,1,1,0,41,1,Fiber optic,0,1,Month-to-month,Electronic check,99.8,4259.3,3.3266666666666667
1,Female,0,1,1,14,1,Fiber optic,0,0,Month-to-month,Electronic check,87.25,1258.6,2.908333333333333
0,Female,0,1,0,64,1,DSL,1,0,Two year,Mailed check,68.3,4378.8,2.2766666666666664
0,Male,0,1,1,72,1,No,False,0,Two year,Credit card (automatic),19.4,1363.25,0.6466666666666666
0,Female,0,0,0,27,1,DSL,1,0,Month-to-month,Mailed check,56.15,1439.35,1.8716666666666666
0,Male,1,0,0,35,1,DSL,1,1,One year,Electronic check,73.0,2471.25,2.433333333333333
0,Male,0,0,1,1,1,DSL,1,0,Month-to-month,Mailed check,59.55,59.55,1.9849999999999999
0,Male,0,0,1,34,1,Fiber optic,0,1,One year,Electronic check,103.8,3470.8,3.46
1,Female,0,0,0,1,1,Fiber optic,0,0,Month-to-month,Electronic check,68.65,68.65,2.2883333333333336
1,Male,1,0,0,43,1,Fiber optic,0,1,Month-to-month,Mailed check,89.55,3856.75,2.985
0,Female,1,1,0,53,1,Fiber optic,0,1,One year,Credit card (automatic),95.85,5016.25,3.195
1,Female,0,0,1,17,1,DSL,0,0,One year,Mailed check,55.85,937.5,1.8616666666666668
1,Female,1,0,0,20,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),85.8,1727.5,2.86
0,Male,0,0,0,6,1,No,False,0,One year,Mailed check,19.15,124.4,0.6383333333333333
0,Male,0,0,1,1,0,DSL,0,0,Month-to-month,Electronic check,24.7,24.7,0.8233333333333334
0,Female,0,0,0,61,1,DSL,1,1,Two year,Electronic check,89.65,5308.7,2.9883333333333337
1,Female,1,0,0,4,1,Fiber optic,0,1,Month-to-month,Electronic check,89.2,346.2,2.9733333333333336
0,Female,0,0,0,1,1,No,False,0,Month-to-month,Mailed check,19.55,19.55,0.6516666666666667
1,Male,0,0,0,1,1,Fiber optic,0,0,Month-to-month,Electronic check,80.5,80.5,2.683333333333333
0,Female,0,1,1,68,1,Fiber optic,1,0,One year,Bank transfer (automatic),83.65,5733.4,2.7883333333333336
1,Male,0,0,0,1,1,Fiber optic,0,0,Month-to-month,Electronic check,79.25,79.25,2.6416666666666666
1,Female,0,0,0,2,1,Fiber optic,0,0,Month-to-month,Mailed check,80.6,155.8,2.6866666666666665
1,Female,0,0,0,45,1,Fiber optic,0,1,Month-to-month,Credit card (automatic),89.3,4016.85,2.9766666666666666
1,Female,0,1,1,40,1,Fiber optic,1,0,Month-to-month,Electronic check,84.85,3303.05,2.828333333333333
0,Female,0,0,0,34,1,Fiber optic,1,1,Month-to-month,Electronic check,105.1,3634.8,3.503333333333333
0,Female,0,0,0,13,1,Fiber optic,0,0,Month-to-month,Electronic check,85.95,1215.65,2.865
1,Female,0,0,0,1,1,No,False,0,Month-to-month,Mailed check,20.25,20.25,675
0,Female,0,1,1,35,0,DSL,1,1,One year,Mailed check,40.9,1383.6,1.3633333333333333
0,Male,0,1,1,35,1,No,False,0,One year,Electronic check,19.9,666.0,0.6633333333333333
0,Male,1,1,0,72,1,Fiber optic,0,0,Two year,Credit card (automatic),102.65,7550.3,3.421666666666667
0,Male,1,1,0,2,1,Fiber optic,0,0,Month-to-month,Electronic check,74.2,140.1,2.4733333333333336
0,Female,0,0,0,12,1,No,False,0,Month-to-month,Bank transfer (automatic),19.45,227.45,0.6483333333333333
0,Male,0,1,1,69,1,DSL,1,1,Two year,Bank transfer (automatic),75.75,5388.15,2.525
0,Male,1,0,0,57,1,Fiber optic,1,1,Month-to-month,Bank transfer (automatic),104.9,5913.95,3.496666666666667
1,Female,0,1,0,35,1,Fiber optic,0,0,Month-to-month,Electronic check,70.3,2416.55,2.3433333333333333
0,Male,0,1,1,69,1,DSL,1,1,Two year,Bank transfer (automatic),86.9,6194.1,2.896666666666667
1,Female,0,1,0,63,1,Fiber optic,0,1,One year,Electronic check,107.5,6873.75,3.5833333333333335
0,Female,0,0,1,41,1,DSL,0,0,Month-to-month,Bank transfer (automatic),45.2,1841.9,1.5066666666666668
0,Female,0,1,1,47,1,No,False,0,Two year,Bank transfer (automatic),21.3,1041.8,0.7100000000000001
1,Male,0,1,0,72,1,Fiber optic,1,1,One year,Bank transfer (automatic),117.8,8684.8,3.9266666666666667
0,Female,0,0,0,59,1,DSL,1,0,One year,Credit card (automatic),79.85,4786.1,2.6616666666666666
0,Female,0,1,1,18,1,No,False,0,Two year,Mailed check,19.35,309.25,645
1,Female,0,1,0,25,0,DSL,0,1,Month-to-month,Bank transfer (automatic),34.0,853.0,1.1333333333333333
0,Male,0,1,0,40,1,Fiber optic,0,0,One year,Electronic check,80.8,3132.75,2.6933333333333334
0,Male,0,0,0,2,1,Fiber optic,0,0,Month-to-month,Electronic check,69.8,146.65,2.3266666666666667
1,Female,0,1,1,21,0,DSL,0,1,One year,Electronic check,55.95,1157.05,1.865
0,Male,0,1,1,68,1,Fiber optic,0,1,One year,Credit card (automatic),101.05,6770.5,3.368333333333333
0,Female,1,1,0,70,1,No,False,0,Two year,Credit card (automatic),19.55,1462.05,0.6516666666666667
0,Male,0,1,1,1,1,DSL,0,0,Month-to-month,Electronic check,44.55,44.55,1.4849999999999999
0,Female,0,1,0,72,1,Fiber optic,0,0,Two year,Bank transfer (automatic),84.05,6052.25,2.8016666666666667
0,Female,0,1,0,2,1,Fiber optic,0,0,Month-to-month,Credit card (automatic),70.4,154.8,2.3466666666666667
0,Female,0,1,1,11,1,No,False,0,One year,Mailed check,20.6,233.9,0.6866666666666668
0,Female,0,1,1,56,1,No,False,0,Two year,Credit card (automatic),24.95,1468.9,0.8316666666666667
